Branch_ID,City_Type,Staff_Count,Branch_Area_sqft,Marketing_Spend,ATM_Count,Population_Density,Competitor_Branches,Average_Income,Monthly_Revenue
BR_458,Urban,52,2441,248644,3,14359,2,132167,686222
BR_459,Urban,14,1300,229229,14,17762,7,38056,161709
BR_460,Urban,23,4446,141898,12,17577,6,166934,304959
BR_461,Urban,34,3163,161630,9,22931,5,35798,477909
BR_462,Suburban,26,2656,20526,14,29534,4,131491,396729
BR_463,Suburban,7,3952,21753,2,11970,10,76747,42610
BR_464,Suburban,41,2696,296800,8,8510,4,60738,615073
BR_465,Rural,45,2518,84555,4,27401,0,42227,633445
BR_466,Urban,22,2578,82995,3,22045,5,190465,316359
BR_467,Urban,15,5592,234646,7,17005,8,108800,269192
BR_468,Rural,52,3857,98277,14,17919,7,151531,629149
BR_469,Urban,6,5627,122345,4,13561,11,84461,101804
BR_470,Rural,16,5990,85402,2,29671,9,82848,254090
BR_471,Urban,58,3513,274799,1,12349,0,49685,785960
BR_472,Rural,10,4628,192805,14,18435,10,116517,177660
BR_473,Urban,47,5547,34418,7,8058,5,144180,612836
BR_474,Rural,44,1894,274494,11,13553,2,28480,620039
BR_475,Suburban,48,845,61745,1,5515,5,40860,607844
BR_476,Rural,33,5966,244489,13,5330,8,93578,552868
BR_477,Urban,34,2245,204859,7,25875,5,82230,514634
BR_478,Suburban,6,2996,203107,4,3674,7,82026,120908
BR_479,Rural,13,4001,139097,7,24412,5,31564,290561
BR_480,Suburban,51,1255,68302,4,13057,5,45012,596168
BR_481,Suburban,6,2462,142561,0,19745,6,79169,126229
BR_482,Suburban,33,3724,228051,11,10978,10,51341,419237
BR_483,Urban,37,1765,77728,12,18939,9,71841,413228
BR_484,Suburban,14,5764,283382,10,17264,10,117584,298598
BR_485,Suburban,38,2328,231929,13,28615,3,68335,602223
BR_486,Rural,48,3776,164121,10,16594,7,80155,633034
BR_487,Urban,59,3871,77193,1,26176,3,123314,853686
BR_488,Urban,12,5896,186656,13,11954,6,54527,276564
BR_489,Rural,41,5669,34679,5,4112,0,120466,642904
BR_490,Rural,58,3321,70374,2,20594,11,75653,596693
BR_491,Urban,37,1926,206773,7,17523,8,180776,436751
BR_492,Suburban,51,5956,195931,4,3701,9,126907,734663
BR_493,Urban,10,4204,53178,2,28662,8,58057,198051
BR_494,Urban,48,5292,254162,11,4712,6,128992,713444
BR_495,Urban,44,3143,235101,9,24847,7,32393,598801
BR_496,Urban,49,906,238438,6,28983,1,100404,728636
BR_497,Suburban,23,5849,124139,13,4316,9,196445,241369
BR_498,Urban,36,3377,120290,7,16659,11,116956,424103
BR_499,Rural,31,3954,191140,3,8469,9,109613,365572
BR_500,Rural,5,5829,78951,12,3610,6,84171,145139
BR_501,Suburban,47,5183,264924,12,22736,0,54336,828899
BR_502,Suburban,56,4853,159334,10,8343,2,169057,817621
BR_503,Urban,37,5601,171857,8,17797,5,37014,625733
BR_504,Rural,44,1014,65643,5,23089,4,164446,525677
BR_505,Suburban,36,5239,218729,13,11319,4,178371,567364
BR_506,Urban,9,5089,23582,0,23875,8,116513,184263
BR_507,Rural,21,5053,132781,4,11096,5,183403,352036
BR_508,Rural,12,1264,269957,4,10355,2,161656,309486
BR_509,Rural,46,3172,124004,6,11328,1,169037,677234
BR_510,Suburban,38,1391,60000,6,6710,8,109769,423891
BR_511,Suburban,13,2988,122592,5,4025,9,176891,181895
BR_512,Urban,27,5950,21085,14,2105,3,151092,435422
BR_513,Rural,39,1683,212811,14,22843,10,53782,407739
BR_514,Rural,54,4958,225253,7,21476,4,135463,848102
BR_515,Urban,11,1103,203260,1,12213,8,110847,176748
BR_516,Urban,19,5980,161985,13,11344,4,113434,380588
BR_517,Urban,57,5291,232823,12,17842,6,85773,874233
BR_518,Rural,58,1133,104269,12,2698,1,179896,703145
BR_519,Rural,24,3633,296476,6,13462,1,39110,493769
BR_520,Urban,54,5306,74895,9,10938,3,113512,766835
BR_521,Suburban,29,3131,256641,14,8071,7,30825,360130
BR_522,Urban,7,5361,279830,6,24123,1,159560,353080
BR_523,Rural,59,879,234241,3,11152,9,92431,658163
BR_524,Rural,50,4563,78639,11,21875,6,93444,699468
BR_525,Rural,28,3631,257895,9,5297,0,91947,485066
BR_526,Urban,38,5996,98488,1,21361,8,161529,485459
BR_527,Urban,50,2777,285121,3,2208,9,63216,608960
BR_528,Urban,26,1532,255101,3,21700,5,118230,438541
BR_529,Urban,15,4776,74431,11,23791,10,33847,204740
BR_530,Rural,52,2617,298900,11,9233,0,197381,809315
BR_531,Rural,12,2184,171836,5,3891,9,39658,135164
BR_532,Rural,43,2924,210984,13,27752,5,151878,633641
BR_533,Rural,47,1998,166104,6,16826,4,173599,712294
BR_534,Suburban,39,3092,246086,2,5506,11,54676,473027
BR_535,Suburban,53,5017,196774,14,4039,4,172853,700130
BR_536,Rural,50,984,162957,9,21673,4,25645,639268
BR_537,Rural,42,4927,291940,0,11644,3,122476,704553
BR_538,Urban,12,1797,183935,2,8645,6,103236,125835
BR_539,Urban,58,2786,101014,8,23145,8,180062,706203
BR_540,Urban,41,3609,183189,0,3617,3,43618,597754
BR_541,Rural,31,5464,275152,12,10186,1,86859,676217
BR_542,Suburban,32,3157,73096,7,2434,1,83827,450053
BR_543,Urban,44,2479,222476,1,12519,1,122389,709604
BR_544,Suburban,38,5725,164143,5,20030,6,150114,590781
BR_545,Suburban,36,3839,290185,2,13355,3,121726,638976
BR_546,Urban,19,5975,233123,6,25051,3,153077,507372
BR_547,Urban,48,5686,60058,1,16328,0,158034,778910
BR_548,Suburban,21,3311,68263,3,7258,3,153373,322254
BR_549,Suburban,37,4327,242574,9,14954,5,195313,630448
BR_550,Suburban,51,3826,124820,8,9190,1,151076,691591
BR_551,Suburban,50,3545,127645,5,19824,3,196323,724966
BR_552,Rural,56,5889,195542,3,24479,10,87397,724526
BR_553,Suburban,58,4973,238898,1,25259,6,94951,883822
BR_554,Suburban,20,3381,260776,9,22827,8,80770,333972
BR_555,Rural,33,5003,250119,13,17596,1,56545,617115
BR_556,Urban,13,3611,49114,8,23244,7,33705,178529
BR_557,Urban,37,4890,26030,14,27509,5,35704,568692
BR_558,Urban,53,1169,198501,3,14470,7,188191,579916
BR_559,Suburban,33,4543,246941,8,12747,1,53671,676229
BR_560,Suburban,17,2804,67577,13,27722,10,46203,183642
BR_561,Suburban,25,2503,22966,1,14188,0,106927,339899
BR_562,Urban,25,4124,23728,6,9713,6,145503,230815
BR_563,Urban,9,1240,188376,10,2380,8,117115,81770
BR_564,Urban,14,4057,255189,10,11016,8,37451,264474
BR_565,Urban,10,3706,152019,4,28114,1,180588,305241
BR_566,Suburban,55,1026,41414,7,25557,3,136372,635465
BR_567,Urban,17,3201,113005,10,13567,0,145102,294731
BR_568,Urban,5,5518,197857,13,3637,10,121613,176900
BR_569,Rural,24,1824,224390,7,14479,6,100856,281752
BR_570,Urban,51,4291,219268,13,25927,1,83642,824361
BR_571,Suburban,50,5056,265389,13,2524,3,175402,762661
BR_572,Suburban,12,1670,256232,3,21491,11,112656,121230
BR_573,Urban,14,3999,157161,12,26526,1,59612,336810
BR_574,Suburban,13,2545,221926,3,3093,0,143299,280354
BR_575,Rural,53,1243,49400,14,2104,6,187862,574603
BR_576,Rural,45,5358,166477,7,20123,5,154848,727348
BR_577,Urban,7,1272,72763,2,28936,1,112606,153519
BR_578,Rural,15,879,224670,6,21510,3,175521,219129
BR_579,Urban,16,5958,168496,7,20060,11,188328,261658
BR_580,Urban,14,1039,129955,7,26288,10,123983,86538
BR_581,Urban,29,5452,171628,10,12546,2,32190,489701
BR_582,Rural,53,1389,232338,9,26411,11,167633,684869
BR_583,Urban,53,2160,154308,3,6916,2,176503,717054
BR_584,Urban,29,2684,220288,8,14323,2,54617,432588
BR_585,Suburban,15,3116,129602,14,21318,10,169643,181120
BR_586,Urban,58,5230,234529,9,15336,3,134319,889391
BR_587,Urban,40,1111,134124,3,28448,0,121931,589107
BR_588,Urban,43,1876,266921,7,7156,0,25009,647517
BR_589,Urban,57,833,222301,5,19426,6,139291,666278
BR_590,Urban,30,2641,105802,4,13626,4,105739,406869
BR_591,Urban,18,5281,260324,14,28017,2,199863,419404
BR_592,Suburban,43,1048,175194,3,20229,8,78368,508980
BR_593,Urban,44,1934,192296,4,5501,4,100914,608811
BR_594,Urban,5,5689,245612,14,19925,9,73847,253133
BR_595,Rural,58,5747,238174,12,18850,2,100755,952303
BR_596,Urban,8,1175,62262,14,4944,8,120491,-74005
BR_597,Suburban,34,1523,126435,10,22678,0,190296,533239
BR_598,Urban,16,2713,106314,0,17905,8,123347,264523
BR_599,Urban,39,5097,210664,6,3591,4,65094,608845
BR_600,Urban,17,3292,184998,7,29391,5,152791,382359
BR_601,Urban,56,2742,139318,11,15522,1,151489,753408
BR_602,Urban,35,4804,37528,8,18153,7,166158,440364
BR_603,Urban,42,3144,20068,12,6072,2,118893,561971
BR_604,Urban,47,2131,195040,2,5572,0,65544,688049
BR_605,Urban,27,5388,62129,14,27769,6,117398,465567
BR_606,Urban,8,1137,274935,8,7978,11,175027,67696
BR_607,Urban,56,2665,245760,9,2293,2,72660,793722
BR_608,Urban,20,3937,81321,4,27497,3,98736,462184
BR_609,Suburban,11,1591,31526,9,24242,4,96168,128068
BR_610,Suburban,26,4411,243524,5,3338,0,59630,564061
BR_611,Urban,33,4500,259583,0,29774,10,29711,510639
BR_612,Suburban,15,2316,177781,8,18151,10,186943,162688
BR_613,Suburban,37,4753,127535,8,28990,8,27457,541299
BR_614,Urban,33,5837,35063,5,17380,6,101732,457565
BR_615,Rural,43,4708,155795,7,15045,1,103375,699245
BR_616,Rural,16,3473,24213,3,23593,0,64467,322530
BR_617,Urban,11,2922,252842,4,21859,10,169239,195386
BR_618,Urban,59,4585,104946,4,28117,1,32157,881861
BR_619,Rural,43,858,108918,6,4498,2,135357,618965
BR_620,Suburban,46,3233,196289,6,17113,11,27714,526902
BR_621,Urban,52,2862,43655,6,27483,2,52217,694507
BR_622,Urban,30,2054,229062,4,7728,7,65132,407682
BR_623,Urban,44,4488,163659,3,25701,4,121653,643807
BR_624,Urban,13,4548,48071,7,20877,8,105792,224759
BR_625,Suburban,45,4930,143441,0,28703,2,81371,779083
BR_626,Urban,38,5057,22203,0,5088,5,81788,502044
BR_627,Urban,49,3829,164707,5,8281,3,34583,712318
BR_628,Suburban,17,3646,203643,1,25179,7,67042,325381
BR_629,Urban,59,5790,152216,11,17186,11,115405,802137
BR_630,Urban,59,1270,235691,2,24011,0,102807,997371
BR_631,Suburban,40,4835,294357,3,14839,3,93371,626855
BR_632,Rural,29,3699,36944,13,22374,6,164085,456733
BR_633,Suburban,28,2246,86723,1,22135,8,103775,310005
BR_634,Suburban,48,5243,219741,9,25625,0,185612,798415
BR_635,Urban,21,5589,88947,6,20481,7,61973,354297
BR_636,Urban,6,5830,185529,14,21558,1,92690,302506
BR_637,Suburban,17,1712,55191,9,18771,3,94459,299306
BR_638,Urban,35,5042,267129,0,2298,3,56558,539171
BR_639,Urban,33,2511,271767,2,22818,7,133350,364078
BR_640,Urban,54,1474,92264,1,13652,10,65030,664973
BR_641,Urban,32,2239,208996,12,6061,1,61636,449614
BR_642,Urban,31,3534,229409,8,2473,6,134528,494554
BR_643,Urban,19,4430,104963,7,18161,2,88566,428518
BR_644,Urban,35,1485,283116,2,7057,8,76159,492186
BR_645,Urban,44,1926,157693,4,15079,4,81025,614418
BR_646,Rural,19,5016,242621,2,13405,11,182752,323257
BR_647,Suburban,37,3266,69738,13,18168,7,134463,451406
BR_648,Suburban,24,3197,208766,10,7289,4,37434,315352
BR_649,Suburban,46,4937,296674,12,22492,0,71096,799096
BR_650,Urban,16,4238,158426,11,10640,8,72471,227614
BR_651,Urban,41,4924,239831,10,4221,9,81004,532589
BR_652,Suburban,13,1765,144750,11,12174,10,196651,121030
BR_653,Suburban,27,1719,140883,10,23635,11,35487,208761
BR_654,Suburban,12,5713,163622,5,21995,6,100925,337262
BR_655,Urban,36,3672,277391,4,21026,3,121925,604641
BR_656,Urban,52,2308,155362,10,20304,6,138500,656769
BR_657,Urban,18,2012,270927,1,9075,4,34610,302355
BR_658,Urban,31,1671,295576,13,24378,9,78551,412535
BR_659,Suburban,29,5190,87058,9,4316,8,38869,353242
BR_660,Suburban,17,4054,78175,7,19658,1,113466,305600
BR_661,Urban,59,1663,53329,5,15681,3,47979,694455
BR_662,Rural,25,4753,288821,13,16953,5,36492,413569
BR_663,Suburban,49,3908,70357,14,28191,10,140381,568368
BR_664,Urban,35,3855,75812,2,6983,4,85920,487490
BR_665,Urban,41,5933,61616,12,9834,0,137784,720684
BR_666,Urban,52,4794,205128,14,22002,8,119257,665593
BR_667,Urban,47,3482,230128,12,12498,8,48409,666957
BR_668,Urban,58,5490,84162,0,18643,2,141443,796333
BR_669,Urban,9,1413,173877,4,5206,3,180149,170848
BR_670,Urban,17,2672,128380,11,17820,3,85428,236780
BR_671,Urban,32,3954,213545,10,11704,9,51455,389562
BR_672,Rural,47,5360,167089,1,14930,7,183457,686527
BR_673,Urban,29,4173,61423,12,12320,5,156919,429496
BR_674,Suburban,55,3991,61713,1,7178,1,101699,807100
BR_675,Urban,39,1367,94310,8,7358,3,78213,463957
BR_676,Rural,51,4933,284349,10,28752,0,140883,917842
BR_677,Urban,43,1044,163414,12,6507,2,165776,641588
BR_678,Urban,11,820,214262,14,24842,3,56849,229080
BR_679,Rural,42,1193,101863,9,25925,7,96868,431894
BR_680,Rural,36,5882,172272,6,5508,2,147842,540443
BR_681,Rural,7,4614,158260,5,25689,4,161720,239394
BR_682,Urban,49,2855,284952,14,14902,0,56793,758572
BR_683,Urban,43,4315,295995,12,23378,3,110240,677714
BR_684,Suburban,41,3175,216000,0,17238,1,109377,651146
BR_685,Rural,59,2710,34620,14,29656,3,28450,773029
BR_686,Suburban,54,1089,82995,13,26807,4,33418,678071
BR_687,Suburban,26,3358,56681,9,8754,2,59575,363702
BR_688,Urban,12,5807,87703,1,10921,5,155576,340432
BR_689,Suburban,21,1160,218752,10,13204,11,122260,168875
BR_690,Urban,56,2422,259128,6,7516,1,139009,808749
BR_691,Urban,31,5114,242452,14,24252,4,58186,479416
BR_692,Urban,37,4894,103086,2,7799,3,51451,522870
BR_693,Suburban,50,3253,187415,1,4929,4,28155,642256
BR_694,Urban,21,2815,137574,5,15885,8,165182,252830
BR_695,Urban,46,2840,134847,7,26893,5,54448,625580
BR_696,Suburban,16,2844,125547,14,3530,6,151934,205462
BR_697,Urban,52,3600,32926,7,26297,10,153529,593088
BR_698,Suburban,50,3770,250431,10,11302,7,154244,702423
BR_699,Urban,31,1631,185202,1,18138,8,70231,396441
BR_700,Urban,52,2593,283069,5,2715,4,60399,636704
BR_701,Suburban,12,4492,71595,11,11533,7,176130,235963
BR_702,Urban,27,2591,150249,4,29980,1,97404,481781
BR_703,Urban,46,3641,36321,6,9527,9,73698,456658
BR_704,Urban,53,5490,187820,3,21696,8,70379,787477
BR_705,Urban,33,2954,191100,11,9223,1,122275,576357
BR_706,Rural,54,1380,298295,12,15421,11,159884,565492
BR_707,Urban,24,3653,96133,1,29696,4,173342,385024
BR_708,Rural,20,3036,54187,9,16066,5,48978,294514
BR_709,Urban,21,4976,63835,2,13279,3,36531,416452
BR_710,Suburban,20,2955,282203,8,23576,7,53783,362666
BR_711,Suburban,23,2144,236789,9,25411,9,38236,293068
BR_712,Suburban,12,1145,47235,7,18585,2,142485,143733
BR_713,Urban,42,2686,114208,12,4140,10,186165,408189
BR_714,Urban,42,1354,87114,8,28248,4,94683,513582
BR_715,Urban,57,4570,196438,4,11248,1,174587,890385
BR_716,Rural,33,5197,149191,12,5671,2,118806,593487
BR_717,Rural,45,999,277057,4,10610,7,158831,557770
BR_718,Rural,40,3740,101583,6,9370,10,181388,516965
BR_719,Urban,30,4290,52160,6,20982,4,38332,473291
BR_720,Suburban,35,5958,287421,0,27201,2,199891,781472
BR_721,Rural,48,1106,262521,11,14022,4,78902,583265
BR_722,Urban,16,3875,76902,14,28454,8,34198,229729
BR_723,Urban,59,2456,231270,13,20328,2,128307,859324
BR_724,Suburban,21,3492,136849,4,4929,11,171804,303494
BR_725,Suburban,19,2564,117052,7,12959,9,131209,159316
BR_726,Rural,13,1075,147894,6,5383,6,111023,114071
BR_727,Urban,43,4161,183233,10,21924,7,157853,614244
BR_728,Suburban,46,2201,182958,1,18777,4,103948,590296
BR_729,Urban,52,5533,69460,13,29432,2,75141,790843
BR_730,Urban,16,2575,90975,7,13111,10,134660,92465
BR_731,Urban,36,4181,36568,1,17570,5,56485,548487
BR_732,Rural,29,5825,189164,9,9010,11,79351,475513
BR_733,Suburban,43,4850,82679,0,29194,2,51654,748590
BR_734,Suburban,22,4260,85781,10,25161,8,189217,324395
BR_735,Urban,19,2680,290574,10,10823,1,76529,404945
BR_736,Rural,36,4635,58692,13,29432,2,129349,582076
BR_737,Urban,10,5078,50086,10,2321,6,41665,212402
BR_738,Rural,48,2644,249334,2,23053,9,87475,679401
BR_739,Urban,47,4177,164973,2,20077,7,72802,679813
BR_740,Urban,56,871,286051,5,19447,4,102892,772766
BR_741,Urban,39,2476,249652,11,26305,4,195824,624952
BR_742,Urban,38,2095,48604,2,5111,4,61362,472632
BR_743,Suburban,42,1843,57869,6,28052,3,64338,513752
BR_744,Suburban,58,3425,165609,7,29493,8,118004,740166
BR_745,Urban,9,3842,163573,2,21645,5,121464,227286
BR_746,Rural,22,1614,274557,8,12985,11,177186,220107
BR_747,Urban,20,2994,139261,0,5086,7,27120,228631
BR_748,Suburban,12,4300,239804,14,15435,7,135289,278310
BR_749,Rural,29,1109,288217,2,22195,4,25785,477113
BR_750,Suburban,36,2861,212077,11,14162,11,81925,445822
BR_751,Urban,30,5027,114877,2,21735,8,91473,418575
BR_752,Rural,56,2677,289457,6,25464,1,133185,849925
BR_753,Suburban,26,3602,181845,10,11150,7,54969,405422
BR_754,Urban,35,3286,79668,10,6143,2,90236,473182
BR_755,Urban,47,5635,222322,4,8332,6,126416,646989
BR_756,Suburban,14,4545,135087,3,8447,8,41297,241863
BR_757,Suburban,16,1594,112675,1,11774,10,178888,134171
BR_758,Suburban,57,4814,111634,6,9863,4,130741,850505
BR_759,Rural,32,5153,164654,2,5176,10,165601,385607
BR_760,Suburban,10,4207,129119,6,4416,7,178085,214978
BR_761,Urban,24,3256,164832,9,9668,3,55089,373241
BR_762,Urban,9,2651,49715,11,10651,0,31171,238935
BR_763,Urban,27,1774,238400,6,12486,0,197301,418983
BR_764,Suburban,13,1847,154724,10,20695,5,42874,148165
BR_765,Urban,33,5166,249030,1,3229,7,194881,526190
BR_766,Suburban,20,5037,164875,6,3530,9,84024,282919
BR_767,Suburban,58,4589,288451,5,14817,1,46153,925281
BR_768,Rural,50,5797,139828,9,11579,10,129693,622210
BR_769,Urban,26,3821,235870,3,4797,3,184501,465398
BR_770,Rural,12,5169,166004,10,3363,2,82753,357327
BR_771,Urban,24,4829,290871,4,6502,8,162713,444149
BR_772,Rural,55,1264,206478,11,18836,2,198473,735132
BR_773,Urban,18,1087,37332,7,22288,10,114075,89422
BR_774,Urban,43,3995,171397,4,24380,7,181439,607311
BR_775,Suburban,41,1675,160285,2,15101,6,177798,556525
BR_776,Urban,54,2792,152475,1,18961,0,29677,732083
BR_777,Urban,38,3725,269271,5,22303,7,30139,596200
BR_778,Suburban,15,1920,93042,5,13204,8,82766,240782
BR_779,Suburban,58,1246,115195,6,9317,7,180768,702029
BR_780,Suburban,44,3632,158663,7,5264,9,111049,485007
BR_781,Suburban,37,4368,295140,3,20315,9,101693,506661
BR_782,Suburban,35,3696,67830,11,6242,0,82414,517905
BR_783,Urban,58,1521,54370,7,26565,10,168904,637101
BR_784,Urban,48,2963,212633,11,14693,10,154807,610496
BR_785,Urban,38,3382,284340,0,18566,6,98741,606736
BR_786,Rural,54,2151,162163,5,29753,8,161497,671222
BR_787,Suburban,11,4780,231648,5,26811,4,28900,323034
BR_788,Urban,53,5302,216326,2,2637,1,102347,789963
BR_789,Urban,58,4184,157095,8,21389,7,151004,754427
BR_790,Rural,27,2525,40543,11,29055,8,149463,360295
BR_791,Urban,50,1493,191481,11,21856,6,54134,665213
BR_792,Suburban,11,4213,90540,4,18908,11,27817,155453
BR_793,Suburban,58,1294,161035,14,29366,4,95486,727189
BR_794,Suburban,29,1747,164868,0,24043,7,191679,378927
BR_795,Urban,7,822,60972,6,16202,5,163763,78606
BR_796,Rural,42,1928,92613,9,4370,11,90978,439087
BR_797,Rural,24,1357,115384,14,11476,3,178850,375213
BR_798,Suburban,38,2416,98062,13,20019,0,82154,582555
BR_799,Suburban,53,5836,285405,2,11915,5,117195,888277
BR_800,Rural,48,4530,299190,9,12638,7,73788,629314
BR_801,Suburban,48,2456,295541,9,22816,2,118039,732731
BR_802,Urban,34,4973,166371,10,25851,11,34413,505626
BR_803,Suburban,21,1606,275456,3,22598,6,139113,302600
BR_804,Suburban,14,4112,152974,5,11773,11,68400,210349
BR_805,Urban,39,5937,266088,7,12652,6,54899,642449
BR_806,Suburban,24,5663,62399,12,18963,8,137683,435788
BR_807,Rural,22,1253,68330,3,17743,0,70463,339808
BR_808,Rural,49,3775,272055,14,26234,4,25894,751378
BR_809,Urban,48,3124,154918,11,5941,7,135398,684280
BR_810,Urban,31,2247,163431,8,10387,2,191093,456498
BR_811,Rural,53,5946,200448,7,10524,4,154611,852842
BR_812,Rural,40,3361,88056,9,5091,0,113777,614784
BR_813,Urban,27,3311,60832,9,6718,8,71442,361629
BR_814,Rural,36,3671,171170,5,10849,3,144681,540995
BR_815,Rural,14,1162,137095,6,27279,4,183863,221690
BR_816,Suburban,15,4254,124987,7,23936,2,68520,321298
BR_817,Suburban,42,3598,201034,1,23362,1,128137,605400
BR_818,Urban,10,5420,41157,4,28025,11,54899,136339
BR_819,Urban,45,4253,39674,12,19636,6,103107,727744
BR_820,Urban,51,4055,52357,6,10715,10,156443,568478
BR_821,Rural,38,2017,294722,7,12456,4,55193,574100
BR_822,Urban,40,2285,230121,4,15277,10,130302,538229
BR_823,Urban,41,2903,176571,2,17950,9,39464,539160
BR_824,Urban,21,3336,203276,14,4422,2,108323,380076
BR_825,Suburban,44,2655,212012,5,10227,1,74025,633150
BR_826,Rural,44,5617,237443,4,10967,9,119187,690674
BR_827,Urban,58,2007,123229,7,18411,5,136710,786266
BR_828,Urban,16,2248,163274,8,9539,9,185944,241395
BR_829,Suburban,25,2307,242274,8,2085,5,101248,423339
BR_830,Urban,44,1803,170362,11,28811,2,107927,588817
BR_831,Urban,23,1725,275672,11,28928,8,25667,324930
BR_832,Urban,7,5751,135136,5,8909,0,172397,300874
BR_833,Urban,22,883,170468,14,22665,2,40890,311688
BR_834,Urban,57,4542,234560,3,15316,0,182555,877413
BR_835,Urban,55,4727,80530,3,6653,6,194157,751963
BR_836,Urban,23,2342,215346,8,10033,1,126333,433944
BR_837,Rural,51,1785,138179,3,26048,10,66000,664494
BR_838,Urban,10,5031,47122,7,12748,10,169097,102540
BR_839,Suburban,20,1708,196507,8,15925,11,145580,173164
BR_840,Suburban,12,3708,174339,4,7066,3,54940,347243
BR_841,Urban,52,5485,133271,12,14504,3,146878,774696
BR_842,Suburban,22,5851,213050,5,17896,7,144492,330679
BR_843,Urban,56,3537,158160,2,18640,10,49701,709726
BR_844,Rural,52,3386,117354,11,13998,3,107697,682720
BR_845,Urban,47,1943,32822,4,15764,2,66795,602257
BR_846,Urban,43,2131,201288,4,3447,9,115990,453190
BR_847,Urban,53,4148,216334,14,14611,11,38115,716792
BR_848,Rural,53,2353,152508,13,17858,2,195110,761318
BR_849,Suburban,16,3142,104403,1,7700,4,155845,207053
BR_850,Suburban,49,2606,205024,9,28820,5,81433,701072
BR_851,Urban,14,2900,42766,5,22983,6,71999,226786
BR_852,Suburban,11,1605,246345,8,5343,4,99564,197894
BR_853,Urban,50,4947,173609,10,19077,6,197556,789268
BR_854,Rural,59,3575,260904,14,12257,3,132747,903736
BR_855,Urban,5,871,183396,6,16442,4,163760,91354
BR_856,Urban,53,827,76764,13,13792,5,48255,620162
BR_857,Urban,40,1268,50858,7,14412,8,104747,381653
BR_858,Urban,25,4783,62850,1,27058,5,198180,339294
BR_859,Suburban,41,1563,147171,10,5665,9,197331,421268
BR_860,Urban,56,2224,291994,12,29651,10,102049,696164
BR_861,Suburban,28,3048,242309,13,4674,0,91057,557078
